title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Nickelodeon's Ho Ho Holiday Special",movie,Comedy,2015,tt5252134,6,241,"CA, US"
"The Strangers: Prey at Night",movie,Horror,2018,tt1285009,5.3,37082,"CA, FR"
"Tokyo Rose",movie,"Adventure, War",1946,tt0038177,5.5,63,US
"Sardaar Gabbar Singh",movie,"Action, Comedy, Crime",2016,tt4545630,4.6,2889,"AU, IN, US"
"The Death of Louis XIV",movie,"Biography, Drama, History",2016,tt5129510,6.7,2640,GB
"Tsatsiki, Dad and the Olive War",movie,"Adventure, Comedy, Drama",2015,tt4861696,4.6,336,DE
"Bezubaan Ishq",movie,"Musical, Romance",2015,tt4760750,4.7,84,"IN, US"
Belzebuth,movie,Horror,2017,tt3662308,6,4399,"AU, CA, ES, US"
Misconduct,movie,"Crime, Drama, Mystery",2016,tt3658772,5.3,18126,CA
"Rise of the Footsoldier: Part II",movie,"Biography, Crime, Drama",2015,tt3150966,5.4,2378,"GB, IE"
"The Land",movie,Drama,2016,tt5164412,6.4,1878,US
"Complete Unknown",movie,"Drama, Mystery",2016,tt4230700,5.3,6636,CA
Kiki,movie,Documentary,2016,tt5278598,6.8,637,US
"The Perfect Girlfriend",movie,"Drama, Thriller",2015,tt4175148,4.9,428,US
Chuck,movie,"Biography, Drama, Sport",2016,tt1610525,6.5,7083,"AR, BR, CL, CO, MX, US"
"The Real Story of Christmas",movie,"Documentary, History",2010,tt2160401,7,25,US
"The Love Witch",movie,"Comedy, Horror, Romance",2016,tt3908142,6.2,21132,AU
"Korunní princ",movie,"Comedy, Family, Fantasy",2015,tt5062652,6.8,260,DE
"Wedding Pullav",movie,"Comedy, Romance",2015,tt4651394,3.7,220,"IN, US"
Graduation,movie,"Crime, Drama",2016,tt4936450,7.3,14912,US
Planetarium,movie,"Drama, Fantasy, Mystery",2016,tt4680196,4.6,3864,US
"Things to Come",movie,Drama,2016,tt4120176,6.9,14940,US
Porto,movie,"Drama, Romance",2016,tt4446472,6,2318,CA
"I, Daniel Blake",movie,Drama,2016,tt5168192,7.8,65852,"DE, US"
"Toni Erdmann",movie,"Comedy, Drama",2016,tt4048272,7.3,52776,CA
"Love in Paradise",movie,"Comedy, Drama",2016,tt5313016,6.5,1526,US
"Love's Complicated",movie,"Comedy, Drama, Romance",2016,tt5212042,6.4,1487,US
"Love on the Sidelines",movie,"Adventure, Comedy, Drama",2015,tt5302658,6.7,3904,US
"Unleashing Mr. Darcy",movie,"Drama, Romance",2016,tt5231268,6.2,3483,US
"Dater's Handbook",movie,"Comedy, Drama, Romance",2016,tt5364518,5.8,2777,US
"Flower Shop Mystery: Mum's the Word",movie,"Crime, Mystery, Romance",2016,tt5211694,6.2,1270,US
"Ein Mord mit Aussicht",movie,"Comedy, Crime",2015,tt5302844,6.4,689,DE
"An Unfold Fact Lateef",movie,"Action, Crime, Drama",2015,tt2777548,3.2,151,US
Spaceman,movie,"Comedy, Drama",2016,tt2262518,5.3,619,"CL, CO, MX"
"The Show",movie,"Drama, Thriller",2017,tt2088950,5.6,5731,US
"Billionaire Boy",movie,"Comedy, Drama, Family",2016,tt5301624,5.5,751,"CA, US"
"The Salesman",movie,"Drama, Thriller",2016,tt5186714,7.7,65712,DE
Submergence,movie,"Drama, Romance, Thriller",2017,tt3563262,5.4,9453,US
"Don't Hang Up",movie,"Horror, Thriller",2016,tt3610746,5.6,16775,"AR, BR, CL, CO, MX"
Crabs!,movie,"Comedy, Horror",2021,tt4520920,4.6,922,AU
"The Girl with All the Gifts",movie,"Action, Adventure, Drama",2016,tt4547056,6.6,65564,US
"The Spy Who Went Into the Cold",movie,Documentary,2013,tt4571846,6.6,195,CA
"Robin Hood",movie,"Action, Adventure, Drama",2018,tt4532826,5.3,81448,"BR, CL, CO, IN, MX"
"Una Vez Mas",movie,Drama,2015,tt2380314,,,US
"Brice 3",movie,"Action, Adventure, Comedy",2016,tt5029602,4.3,1663,FR
"Fast Convoy",movie,"Action, Thriller",2016,tt4117206,5.4,871,"AR, BR, CL, CO, MX"
"The Fall of the Krays",movie,Crime,2016,tt4061908,4.6,759,"GB, IE"
"Mercury Plains",movie,"Action, Adventure, Drama",2016,tt1753786,4.3,1467,"AR, BR, CL, CO, MX"
"A Perfect Chord",movie,Drama,2015,tt4815452,6.2,96,US
"Seasons of the Otter",movie,Documentary,2010,,,,"GB, US"
"From the Land of the Moon",movie,"Drama, Romance",2016,tt3794028,6.6,6858,"DE, US"
"Gerhard Polt - Ekzem Homo",movie,Comedy,2016,,,,DE
Weiner,movie,Documentary,2016,tt5278596,7.6,10601,US
"A Tale of Punjab",movie,Drama,2015,tt4840668,7.9,59,"IN, US"
"Kundschafter des Friedens",movie,"Action, Comedy, Thriller",2017,tt5076054,5.9,638,"AT, CH, DE"
"Outlaws and Angels",movie,"Action, Thriller, Western",2016,tt3491962,5.4,3754,"BR, CL, CO, MX"
"Maya Angelou And Still I Rise",movie,"Biography, Documentary, History",2016,tt5142750,7.9,582,US
Hush,movie,"Horror, Thriller",2016,tt5022702,6.6,158739,"AU, CA, US"
"Without Name",movie,"Drama, Horror, Mystery",2016,tt4708346,5.3,1376,US
Moonlight,movie,Drama,2016,tt4975722,7.4,336887,CA
"Die Klasse - Berlin 61",movie,"Documentary, Drama, History",2015,tt5672854,6,45,DE
"Der Bürgermeisterstuhl",movie,Comedy,1969,tt1545610,7.8,6,DE
"Fire at Sea",movie,Documentary,2016,tt3652526,6.7,6090,CA
"Zwei Kisten Rum",movie,Comedy,1968,tt0194585,8.6,19,DE
"Das Kuckucksei",movie,Comedy,1981,tt0145873,7.6,12,DE
"The Ornithologist",movie,"Adventure, Drama, Mystery",2016,tt4929038,6.3,3837,GB
"Mutter ist die beste",movie,Comedy,1981,tt0232145,8.3,12,DE
"All Things Valentine",movie,"Comedy, Drama, Romance",2016,tt5329524,6.4,2663,US
"Appetite for Love",movie,"Comedy, Romance",2016,tt5458812,6.2,2546,US
"Valentine Ever After",movie,"Comedy, Drama, Family",2016,tt3515524,6.6,2227,US
"The Right Girl",movie,Romance,2015,tt4462668,6.5,979,US
"Dirty 30",movie,Comedy,2016,tt5521550,5.5,3203,"BR, CL, CO, IN, MX"
"Bees Saal Baad",movie,"Musical, Mystery, Thriller",1962,tt0055783,7,434,US
Ormakalundayirikkanam,movie,Drama,1995,tt0271692,7.4,44,"AU, IN, US"
"The First, the Last",movie,"Comedy, Crime, Romance",2016,tt5072542,6.3,1082,FR
"The Void",movie,"Horror, Mystery, Sci-Fi",2016,tt4255304,5.9,43377,US
"Little Bird's Big Adventure",movie,"Adventure, Animation, Comedy",2017,tt3823116,5.8,2386,US
Rufus,movie,"Comedy, Family",2016,tt4648586,5.4,887,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"Britain's Tudor Treasure: A Night at Hampton Court",movie,Documentary,2015,tt4439188,7.6,95,"CA, US"
"Like Me",movie,"Crime, Drama, Horror",2017,tt3204632,5.3,1385,US
"Operation Zucker - Jagdgesellschaft",movie,"Crime, Drama",2016,tt5353326,6.8,162,DE
"Toni Braxton: Unbreak My Heart",movie,"Biography, Drama, Music",2016,tt5037902,6.1,702,US
"O Caseiro",movie,Thriller,2016,tt4302788,6,264,BR
Greater,movie,"Biography, Family, Sport",2016,tt2950418,7.4,8716,US
"Rodeo Girl: Dream Champion",movie,"Drama, Family, Sport",2016,tt4062896,4.7,363,US
"Dvorák: Rusalka",movie,Music,2011,tt14597726,,,US
"Out of the Rubble",movie,"Documentary, Short",2016,tt5451360,6.8,13,US
"Anything for Love",movie,"Comedy, Romance",2016,tt5340362,6.5,2582,US
"Signed, Sealed, Delivered: From the Heart",movie,Drama,2016,tt5496244,7.7,1148,US
"Fog in August",movie,"Drama, War",2016,tt4250566,7.3,3031,DE
"I'm Charlie Walker",movie,"Biography, Drama",2022,tt3417110,5.2,353,CA
"Keine Zeit für Träume",movie,Drama,2014,tt3046042,6.5,77,DE
"Der Hodscha und die Piepenkötter",movie,Comedy,2016,tt5478186,6.3,82,DE
"The Sin Seer",movie,"Drama, Thriller",2015,tt3605262,3.6,302,US
"Konrad & Katharina",movie,Drama,2014,tt3443318,6.2,18,DE
"The Ultimate Legacy",movie,"Adventure, Comedy, Drama",2016,tt4738238,5.9,850,US
Trivisa,movie,"Crime, Drama",2016,tt4379800,6.9,2600,"AU, US"
"A Stand Up Guy",movie,Comedy,2016,tt4060962,4.7,529,"AR, BR, CL, CO, MX"
Jonathan,movie,"Drama, Mystery, Romance",2016,tt5350358,6.4,1210,DE
Transpecos,movie,Thriller,2016,tt4687464,5.8,2996,US
"The Liberators",movie,"Documentary, History, Mystery",2016,tt4518376,7,66,CA
Tower,movie,"Animation, Crime, Documentary",2016,tt5116410,7.9,8370,CA
"Another Evil",movie,"Comedy, Horror",2016,tt4185566,5.5,1142,"AU, CA"
"I Am Not a Serial Killer",movie,"Crime, Drama, Horror",2016,tt4303340,6.2,16222,"CA, US"
"My Blind Brother",movie,"Comedy, Drama, Romance",2016,tt4550420,6,4814,"BR, CL, CO, MX, US"
"American Fable",movie,Thriller,2016,tt4671002,5.8,4695,US
"Churchill's Secret",movie,"Biography, Drama, History",2016,tt4711762,6.8,1586,AU
Mother!,movie,"Drama, Horror, Mystery",2017,tt5109784,6.6,255112,US
"The Exorcism of Anna Ecklund",movie,Horror,2016,tt3564860,2.5,1224,"AR, BR, CL, CO, MX"
"Perfect Strangers",movie,"Comedy, Drama",2016,tt4901306,7.7,72923,IT
"Sanam Teri Kasam",movie,"Drama, Musical, Romance",2016,tt5255710,7.6,17528,"AU, IN, US"
"Battle of Kings: Bannockburn",movie,Documentary,2014,tt4103306,5.7,116,US
"Where Children Play",movie,Drama,2015,tt3735810,5.6,186,US
"The Bridge Part 2",movie,Drama,2016,tt5439464,6.6,1139,US
"Strike a Pose",movie,"Documentary, Music",2016,tt5477402,7.2,1825,CA
"Full of Grace",movie,Drama,2015,tt4184744,5.6,349,US
"Bubble Guppies",movie,"Family, Animation, Comedy, Adventure",2012,,,,US
"The Monkey King 2",movie,"Action, Adventure, Fantasy",2016,tt4591310,5.9,3557,IN
"Late Bloomer",movie,Romance,2016,tt5288136,6.6,1138,US
"Dance Camp",movie,"Comedy, Drama, Musical",2016,tt5017928,3.9,542,US
"Penny Pincher!",movie,Comedy,2016,tt5253294,5.9,6223,"AR, BR, CL, CO, MX"
Dalida,movie,"Biography, Drama, Music",2016,tt5039860,6.9,3685,DE
"Win, Lose or Love",movie,"Comedy, Romance",2015,tt4667832,5.8,568,US
Albela,movie,"Comedy, Drama, Musical",1951,tt0137349,6.5,118,"IN, US"
"My Honor Was Loyalty",movie,"Drama, War",2016,tt4544696,4.3,1224,"AR, BR, CL, CO, MX"
"Mind Games",movie,"Crime, Drama, Mystery",2001,tt0253247,6.4,467,"CA, US"
HoneyBee,movie,Horror,2016,tt4454930,4.4,1720,ES
"Love Finds You in Valentine",movie,"Drama, Romance",2016,tt4769430,6.4,1709,US
"The Yellow Birds",movie,"Drama, War",2017,tt3739110,5.8,4881,US
"Hearts of Spring",movie,"Comedy, Romance",2016,tt5643768,5.8,1044,US
"Heading Home",movie,Drama,1991,tt0102012,7.4,102,"CA, US"
"Über Barbarossaplatz",movie,Drama,2016,tt4538384,5.8,72,DE
"Fast & Furious Presents: Hobbs & Shaw",movie,"Action, Adventure, Thriller",2019,tt6806448,6.5,242210,AU
"Ein langer Abschied",movie,Drama,2006,tt0436495,7.7,29,DE
"Pregnant at 17",movie,Thriller,2016,tt4994256,5.7,500,US
"PAW Patrol",movie,Animation,2014,,,,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"Prairie Rustlers",movie,Western,1945,tt0037999,6.1,103,US
"Gentlemen with Guns",movie,Western,1946,tt0038556,5.6,123,US
"Taiheiyô sensô to Himeyuri butai",movie,"Drama, War",1962,tt0194216,5.3,15,"AT, CH, DE, IT"
"A Horse Called Bear",movie,"Drama, Family",2015,tt3758592,4.7,205,US
Engelmacher,movie,"Crime, Drama, Mystery",2016,tt4981942,6.5,119,DE
"Dudes & Dragons",movie,"Action, Adventure, Comedy",2015,tt2170369,4.7,1358,US
Terminal,movie,"Action, Comedy, Crime",2018,tt4463816,5.4,25883,IN
"Love by Chance",movie,"Comedy, Romance",2016,tt5566660,6.2,2589,US
"Sandra Brown's White Hot",movie,"Drama, Mystery",2016,tt5589750,6.2,917,US
Dreamland,movie,"Comedy, Drama, Music",2016,tt4562728,5.7,609,"BR, CL, CO, MX"
"Timber the Treasure Dog",movie,"Action, Adventure, Comedy",2016,tt4030354,4.5,242,US
"Scandalize My Name: Stories from the Blacklist",movie,Documentary,1998,tt0258949,8,141,US
"Onnanu Nammal",movie,"Comedy, Drama, Romance",1984,tt0269661,7,29,"IN, US"
"I Like Bats",movie,"Drama, Horror",1985,tt0091444,5.5,328,"CA, US"
"Shed My Skin",movie,Drama,2015,tt5539264,6.7,860,DE
Phuntroo,movie,Sci-Fi,2016,tt5494840,5,126,"IN, US"
"Manathe Kottaram",movie,Comedy,1994,tt0353704,5.2,98,"IN, US"
"Ancient Egypt",movie,"Documentary, Short",1939,tt1161402,6.5,104,"GB, US"
"Sundari Neeyum Sundaran Njanum",movie,"Drama, Comedy",1995,tt0356087,4.4,28,"IN, US"
"Mark Antony",movie,"Action, Thriller",2000,tt0282723,4.4,53,US
"All Yours",movie,"Comedy, Romance",2016,tt5368354,5.9,1012,US
"K-9 and Company: A Girl's Best Friend",movie,"Mystery, Sci-Fi",1981,tt0138972,6,696,"CA, US"
"The Mexican-American War",movie,"History, War",2006,tt0874304,7.6,28,US
"Avasara Police 100",movie,"Action, Crime, Thriller",1990,tt0155514,6.7,98,US
"Delivery from Earth",movie,"Sci-Fi, Short",2014,tt4396720,7.8,6,US
"The Untamed",movie,"Drama, Horror, Mystery",2016,tt5265960,6.1,6908,GB
Buddymoon,movie,Comedy,2016,tt5243424,6.1,1528,"BR, CL, CO, MX"
"Nikki and the Perfect Stranger",movie,Drama,2013,tt2395353,6.4,136,US
Akkare,movie,"Comedy, Drama",1984,tt0268901,7.8,112,"IN, US"
"Against the Wild 2: Survive the Serengeti",movie,"Action, Adventure, Family",2016,tt4519312,4.6,601,US
"No Letting Go",movie,Drama,2015,tt3438208,6.3,766,US
"M.S. Dhoni: The Untold Story",movie,"Biography, Drama, Sport",2016,tt4169250,8,70056,"AR, BR, CL, CO, MX"
"Patriots Day",movie,"Action, Crime, Drama",2016,tt4572514,7.3,115225,IN
"12 Rounds",movie,"Action, Drama, Romance",2016,tt3517850,7.1,27,IN
"The Curse of Sleeping Beauty",movie,"Fantasy, Horror, Mystery",2016,tt4118606,4.3,4011,"AR, BR, CL, CO, MX"
"Lyfe's Journey",movie,Drama,2014,tt4109096,7,115,US
"I, Tonya",movie,"Biography, Comedy, Drama",2017,tt5580036,7.5,248055,"BR, CA, CL, CO, MX"
Madtown,movie,"Drama, Thriller",2016,tt3663564,6.2,1016,"AR, BR, CL, CO, MX"
"Nur eine Handvoll Leben",movie,Drama,2016,tt5057382,6.6,53,DE
Nerdland,movie,"Animation, Comedy, Crime",2016,tt5574372,5.3,1191,US
"Seoul Station",movie,"Action, Animation, Horror",2016,tt3845670,6.1,7948,"CA, GB"
"The Hitman's Bodyguard",movie,"Action, Comedy, Crime",2017,tt1959563,6.9,251510,"AR, CL, CO, IN"
"Rebel in the Rye",movie,"Biography, Drama, Romance",2017,tt4986134,6.7,10987,US
Pyromaniac,movie,"Crime, Drama, Mystery",2016,tt4637598,6,1053,"AR, BR, CL, CO, MX"
Custody,movie,Drama,2016,tt4575930,6.5,1272,US
"Ki & Ka",movie,"Comedy, Romance",2016,tt4744086,5.7,6427,"IN, US"
Tunnel,movie,"Drama, Thriller",2016,tt5910280,6.8,10933,"AR, BR, CL, CO, MX"
Reset,movie,Documentary,2015,tt5419742,7.2,174,DE
"Between Us",movie,"Comedy, Drama, Romance",2016,tt3886604,5.6,904,CA
"Secrets of the Hive",movie,Documentary,2015,tt7538788,7.8,22,"GB, US"
"Life 2000 Metres Under The Sea",movie,,2015,,,,"GB, US"
"Dead Rush",movie,"Action, Comedy, Horror",2016,tt4899510,3.5,414,ES
"King Cobra",movie,"Crime, Drama",2016,tt5129682,5.6,9642,"CA, US"
"Our Queen at Ninety",movie,Documentary,2016,tt5589756,7.6,81,"AU, US"
Obit.,movie,Documentary,2016,tt4820284,7.3,793,US
"Murdered by My Father",movie,Drama,2016,tt5518906,7.4,651,"CA, US"
"Second Honeymoon",movie,"Comedy, Romance",2001,tt0248415,5.4,363,US
"The Bandit Hound",movie,Comedy,2016,tt3671052,4.3,164,US
"The Hatching",movie,"Comedy, Horror, Thriller",2014,tt2938464,4,932,US
Winterkind,movie,Drama,1997,tt0135057,7.7,10,DE
"Off the Rails",movie,Documentary,2016,tt5131960,7.1,362,US
"The Beatles: Eight Days a Week - The Touring Years",movie,"Documentary, History, Music",2016,tt2531318,7.8,13998,DE
"Housefull 3",movie,"Action, Comedy, Romance",2016,tt4559046,4.9,11113,"AU, IN, US"
"Playin' for Love",movie,Comedy,2013,tt2481500,6.3,115,US
Jinxed,movie,"Drama, Horror",2016,,,,"AR, AU, BO, BR, CA, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE"
"Princess Cut",movie,"Drama, Romance",2015,tt3175798,4.5,588,US
"Nikki Glaser: Perfect",movie,Comedy,2016,tt5675632,7,484,"AU, CA, US"
"Flower Shop Mystery: Snipped in the Bud",movie,"Crime, Drama, Mystery",2016,tt5459456,6.3,1001,US
"A Time to Dance",movie,"Drama, Romance",2016,tt4698740,6.3,990,US
"Murder, She Baked: A Deadly Recipe",movie,"Crime, Mystery, Romance",2016,tt5673202,6.7,1604,US
Harmonium,movie,Drama,2016,tt5182856,6.9,2956,CA
Dogs,movie,"Drama, Thriller",2016,tt5088794,7,3266,US
"The Transfiguration",movie,"Drama, Horror",2016,tt5039088,6.1,4118,"AR, BR, CL, CO, MX"
"Gimme Danger",movie,"Documentary, Music",2016,tt1714917,7.2,6635,DE
"The NSU-Complex",movie,Documentary,2016,tt5636536,6.3,358,DE
Wildflower,movie,"Drama, Family, Mystery",2014,tt4246856,5.3,1058,US
"Death Games",movie,Drama,1980,tt0080737,4.4,166,"AU, CA, US"
"Meet the Santas",movie,"Comedy, Family, Fantasy",2005,tt0491722,5.6,1039,US
"Bloody Muscle Body Builder in Hell",movie,Horror,1995,tt6403680,6.2,1291,"AU, CA, US"
Dishoom,movie,"Action, Adventure, Comedy",2016,tt3679060,5.2,9129,US
Risk,movie,Documentary,2016,tt4964772,6.3,2381,US
"Official Secrets",movie,"Biography, Crime, Drama",2019,tt5431890,7.3,56098,US
Gulabi,movie,"Action, Romance",1996,tt0279843,7.1,193,"IN, US"
"Date with Love",movie,"Comedy, Romance",2016,tt5615976,6.1,2788,US
"Tulips in Spring",movie,"Drama, Romance",2016,tt5605328,6.3,1753,US
"Ms. Matched",movie,"Comedy, Romance",2016,tt5692030,5.2,2462,US
"Three Bedrooms, One Corpse: An Aurora Teagarden Mystery",movie,"Crime, Drama, Mystery",2016,tt5790274,6.7,2062,US
"O.J. Speaks: The Hidden Tapes",movie,"Crime, Documentary",2015,tt5079674,6.7,91,US
"Lucky Chance",movie,Comedy,1994,tt0268429,5.6,11,"AU, IN, US"
Goldstone,movie,"Action, Crime, Mystery",2016,tt4911996,6.6,6342,GB
"Washington the Warrior",movie,"Biography, Documentary, History",2006,tt0813958,7.8,56,US
Goldrausch,movie,"Comedy, Crime, Drama",2016,tt5568146,5.9,30,DE
"Casual Encounters",movie,Comedy,2016,tt3074546,4.4,603,US
"Winston Churchill: A Giant in the Century",movie,"Biography, Documentary",2015,tt4631810,7.7,107,US
"Chris Hardwick: Funcomfortable",movie,Comedy,2016,tt5708154,6.9,198,US
"The Florida Project",movie,Drama,2017,tt5649144,7.6,132521,DE
"Amy Schumer Presents Rachel Feinstein: Only Whores Wear Purple",movie,Comedy,2016,tt5791222,5.1,314,"AU, US"
"The Pirates of Somalia",movie,"Biography, Drama",2017,tt5126922,6.7,11368,"AR, BR, CL, CO, MX"
Sacrifice,movie,"Crime, Horror, Mystery",2016,tt2078718,5.3,4912,"CA, US"
"London Town",movie,"Drama, Music",2016,tt1724597,6.4,2593,US
"The Crucifixion",movie,"Horror, Mystery, Thriller",2017,tt4181782,5.1,9648,"AR, BR, CL, CO, MX"
Kamli,movie,Drama,2006,tt2511534,7.3,13,"IN, US"
Ankuram,movie,Drama,1993,tt0249359,8.2,72,"IN, US"
"The Worlds of Philip K. Dick",movie,Documentary,2016,tt5572220,6.6,198,"GB, US"
"Grandma's House",movie,Drama,2016,tt5176486,5.9,256,US
Suburbicon,movie,"Comedy, Crime, Drama",2017,tt0491175,5.8,47757,CA
"I Do... Until I Don't",movie,Comedy,2017,tt3234084,4.4,3400,US
"Golden Years",movie,"Action, Comedy, Crime",2016,tt4362646,6.1,1332,"AU, CA, GB"
"Attenborough at 90: Behind the Lens",movie,Biography,2016,tt5684728,7.9,95,US
"Mahakavi Kalidasu",movie,"Drama, History, Musical",1960,tt0263686,7,12,"IN, US"
"Pelli Naati Pramanalu",movie,"Comedy, Drama",1958,tt0261167,7.8,19,"IN, US"
"Bangaru Papa",movie,Drama,1954,tt0266298,6.5,26,"IN, US"
"In the Shadow of Iris",movie,"Drama, Thriller",2016,tt5598110,6.1,4761,"AR, BR, CL, CO, MX"
"Ants on a Shrimp",movie,Documentary,2016,tt4668860,6.9,486,US
"Are We Not Cats",movie,"Comedy, Horror, Romance",2016,tt5325492,5.7,881,US
Prevenge,movie,"Comedy, Crime, Drama",2016,tt5154288,5.9,8805,"AU, CA, US"
"Death Wish",movie,"Action, Crime, Drama",2018,tt1137450,6.3,78059,"BR, CL, CO, MX"
"Only the Brave",movie,"Action, Biography, Drama",2017,tt3829920,7.6,79832,US
"The Evil in Us",movie,Horror,2016,tt4035898,4.7,3855,GB
"Garage Sale Mystery: The Novel Murders",movie,"Crime, Drama, Mystery",2016,tt5672502,7,1157,US
"Wedding Bells",movie,"Comedy, Romance",2016,tt5670394,6.3,1873,US
"Stop the Wedding",movie,"Comedy, Drama, Romance",2016,tt5688480,6.4,1904,US
"The Convenient Groom",movie,"Comedy, Drama, Romance",2016,tt5668196,5.7,1596,US
"The Wedding March",movie,"Comedy, Drama, Family",2016,tt5775370,6.3,1068,US
"Annabelle: Creation",movie,"Horror, Mystery, Thriller",2017,tt5140878,6.5,155291,US
"Train to Busan",movie,"Action, Horror, Thriller",2016,tt5700672,7.6,270823,GB
"Strings of Passion",movie,Drama,2014,tt1867064,6.9,39,IN
"The King's Choice",movie,"Biography, Drama, History",2016,tt4353996,7.1,10320,DE
"Beavis and Butt-head: The Final Judgement",movie,Animation,1996,,,,"AT, CA, CH, DE, FR, GB, IE, IT, US"
"Alpha and Omega: Dino Digs",movie,"Adventure, Animation, Comedy",2015,tt5762174,3.4,288,US
"Don't Worry Baby",movie,"Comedy, Drama",2015,tt3252594,5.3,378,"BR, CL, CO, MX"
"The Autopsy of Jane Doe",movie,"Horror, Mystery, Thriller",2016,tt3289956,6.8,147290,"AU, CA, US"
"Fender Bender",movie,"Horror, Thriller",2016,tt5131906,4.9,2986,CA
"Vengeance: A Love Story",movie,"Action, Adventure, Crime",2017,tt5460530,5.2,9219,"AR, BR, CL, CO, MX"
"Before I Fall",movie,"Drama, Fantasy, Mystery",2017,tt1691916,6.4,57631,CA
"Beyond the Gates",movie,"Adventure, Horror",2016,tt4687358,5.1,6417,"CA, US"
"The House That Jack Built",movie,"Crime, Drama, Horror",2018,tt4003440,6.8,95932,"AR, AU, BR, CL, CO, MX, US"
"Film Stars Don't Die in Liverpool",movie,"Biography, Drama, Romance",2017,tt5711148,6.7,10835,AU
"Brawl in Cell Block 99",movie,"Action, Crime, Drama",2017,tt5657856,7.1,78281,US
"Just Getting Started",movie,"Comedy, Crime",2017,tt5721088,4.6,8550,US
"You Were Never Really Here",movie,"Crime, Drama, Thriller",2017,tt5742374,6.7,129785,GB
"Life on the Line",movie,"Action, Thriller",2015,tt3727202,5.2,6427,"AR, BR, CL, CO, MX, US"
"Flower Shop Mystery: Dearly Depotted",movie,"Crime, Mystery, Romance",2016,tt5541330,6.4,1008,US
"How Not to Propose",movie,"Comedy, Drama, Family",2015,tt4364876,4.5,293,US
"It Had to Be You",movie,Family,2015,tt5127934,5.7,448,US
"Dan Soder: Not Special",movie,Comedy,2016,tt5737882,6.5,118,"AU, US"
"When Duty Calls",movie,Family,2015,tt4861950,5.4,276,US
"Herzblut. Ein Kluftingerkrimi",movie,Crime,2016,tt5337958,6.4,84,DE
"Schutzpatron. Ein Kluftingerkrimi",movie,Crime,2016,tt5338090,6.8,88,DE
"Poison Pen",movie,"Comedy, Romance",2014,tt3681078,6.3,224,"CA, US"
"A Midsummer Night's Dream",movie,"Comedy, Fantasy, Romance",2016,tt5051278,6.4,856,"CA, US"
"Happy End",movie,Drama,2017,tt5304464,6.6,17287,US
"The Commuter",movie,"Action, Mystery, Thriller",2018,tt1590193,6.3,127548,IN
Phobia,movie,"Drama, Mystery, Thriller",2016,tt5743656,6.8,3294,"IN, US"
"Change of Heart",movie,"Comedy, Drama, Romance",2016,tt5544464,6.4,671,US
"An Officer and a Spy",movie,"Drama, History, Thriller",2019,tt2398149,7.2,21608,"AR, BR, CL, CO, MX"
Kaleidoscope,movie,Thriller,2016,tt5634088,5.9,1159,"CA, US"
"Logan Lucky",movie,"Action, Comedy, Crime",2017,tt5439796,7,167177,"GB, IN"
"The Assignment",movie,"Action, Crime, Thriller",2016,tt5034474,4.7,9476,"AR, BR, CL, CO, MX"
"Whisky Galore",movie,"Comedy, Romance",2016,tt4769214,5.9,2044,AU
"Blood on the Arrow",movie,Western,1964,tt0057891,5.1,276,US
