title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Scooby-Doo in Where's My Mummy?",movie,"Adventure, Animation, Comedy",2005,tt0480461,6.6,4863,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
"Road Trip: Beer Pong",movie,Comedy,2009,tt1319733,4.8,12496,"AG, BB, BS, HN, NI, TT"
"Robin Hood",movie,"Action, Adventure, Drama",2010,tt0955308,6.6,286934,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Necessary Roughness",movie,"Comedy, Sport",1991,tt0102517,6.2,13371,"AG, BB, BS, NI, TT"
"The Road",movie,"Drama, Thriller",2009,tt0898367,7.2,258683,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
Grapes,movie,Comedy,2008,tt1105753,6.5,891,"CZ, SK"
"The Handmaid's Tale",movie,"Drama, Romance, Sci-Fi",1990,tt0099731,6,11119,"CZ, MK, RO"
"Funny People",movie,"Comedy, Drama",2009,tt1201167,6.3,124536,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Aliens in the Attic",movie,"Adventure, Comedy, Family",2009,tt0775552,5.4,24830,"AG, BB, BS, HN, NI, RS, TT"
"She Hate Me",movie,"Comedy, Drama",2004,tt0384533,5.3,8334,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Ugly Truth",movie,"Comedy, Romance",2009,tt1142988,6.4,233315,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Ocean Waves",movie,"Animation, Drama, Romance",1993,tt0108432,6.6,21212,"AG, BB, BS, HN, NI, TT, US"
"Tom and Jerry Blast Off to Mars!",movie,"Action, Adventure, Animation",2005,tt0433696,6,2551,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
Vibes,movie,"Adventure, Comedy, Romance",1988,tt0096378,5.7,5329,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"Casi divas",movie,"Comedy, Fantasy, Musical",2008,tt1049948,6.1,787,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Orphan,movie,"Horror, Mystery, Thriller",2009,tt1148204,7,259580,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Buster's World",movie,"Comedy, Family",1984,tt0087013,7.1,1625,"DK, FI, NO, SE"
"Barbershop 2: Back in Business",movie,"Comedy, Drama",2004,tt0337579,5.7,16209,"AG, BB, BS, HN, NI, TT"
"The Snake",movie,Thriller,2006,tt0486474,6.5,2680,FR
Naked,movie,"Comedy, Drama",1993,tt0107653,7.7,45095,"DK, FI, NO, SE"
"The Damned United",movie,"Biography, Drama, Sport",2009,tt1226271,7.5,46565,"BE, FR, NL"
"Batman: Mystery of the Batwoman",movie,"Action, Animation, Crime",2003,tt0346578,6.6,14551,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Take a Chance",movie,"Comedy, Short",1918,tt0009678,6.4,652,"AG, BB, BS, HN, NI, TT, US"
"49th Parallel",movie,"Drama, Thriller, War",1941,tt0033627,7.3,7882,"AG, BB, BS, HN, NI, RS, TT, US"
"Good Boy",movie,"Comedy, Drama, Family",2003,tt0326900,5.1,4714,"AG, BB, BS, NI, TT"
"Cash Truck",movie,"Action, Crime, Drama",2004,tt0347330,6.5,4469,"FR, MC"
"Rookie of the Year",movie,"Comedy, Family, Fantasy",1993,tt0107985,6.1,31671,"AG, BB, BS, NI, TT"
"Booty Call",movie,"Comedy, Romance",1997,tt0118750,5.5,9682,"AG, BB, BS, HN, NI, TT, US"
"Scooby-Doo and the Monster of Mexico",movie,"Adventure, Animation, Comedy",2003,tt0369903,6.3,5120,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HR, HU, MC, MD, ME, MK, MX, NL, NO, PE, PL, PT, RO, SE, SI, SK, SV, UY"
"Late Autumn",movie,"Comedy, Drama",1960,tt0053579,7.9,6306,"AG, BB, BS, HN, NI, TT"
"Hard Times",movie,"Crime, Drama, Sport",1975,tt0073092,7.2,12455,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
Sisters,movie,"Horror, Mystery, Thriller",1972,tt0070698,6.9,21531,"AG, BB, BS, HN, NI, RS, TT, US"
"Frequently Asked Questions About Time Travel",movie,"Comedy, Sci-Fi",2009,tt0910554,7,37106,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Scott Pilgrim vs. the World",movie,"Action, Comedy, Fantasy",2010,tt0446029,7.6,473774,"BA, BG, HN, HR, HU, MD, ME, MK, PL, SI, SK, US"
"Tom and Jerry: The Movie",movie,"Adventure, Animation, Comedy",1992,tt0105616,5.4,12388,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Swan Princess",movie,"Adventure, Animation, Comedy",1994,tt0111333,6.4,27539,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Speedy,movie,"Action, Comedy, Family",1928,tt0019412,7.6,4423,"AG, BB, BS, HN, NI, TT, US"
"Safety Last!",movie,"Action, Comedy, Thriller",1923,tt0014429,8.1,23426,"AG, BB, BS, HN, NI, TT, US"
"The Broken Hearts Club: A Romantic Comedy",movie,"Comedy, Drama, Romance",2000,tt0222850,6.9,8300,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Scarlet Pimpernel",movie,"Adventure, Drama",1934,tt0025748,7.3,4867,"AG, BB, BS, HN, NI, TT, US"
"Scooby-Doo! The Mystery Begins",movie,"Adventure, Comedy, Family",2009,tt1258157,5.3,7665,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Henry V",movie,"Biography, Drama, History",1944,tt0036910,7,7234,"AG, BB, BS, HN, NI, TT, US"
Whiteout,movie,"Action, Crime, Mystery",2009,tt0365929,5.5,41366,"BZ, DO, EC, HN, JM, LC, PA, PY, TC, VE"
"Cloudy with a Chance of Meatballs",movie,"Adventure, Animation, Comedy",2009,tt0844471,6.9,265046,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, SI, SK, SV, TC, UY, VE"
"Good Hair",movie,"Comedy, Documentary",2009,tt1213585,6.9,6260,US
"Law Abiding Citizen",movie,"Action, Crime, Drama",2009,tt1197624,7.4,326523,"AR, BR, CO"
"Saw VI",movie,"Horror, Mystery, Thriller",2009,tt1233227,6,128393,US
"The Box",movie,"Drama, Mystery, Thriller",2009,tt0362478,5.6,96089,"AG, BB, BS, NI, TT"
"Ninja Assassin",movie,"Action, Thriller",2009,tt1186367,6.3,76477,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Superman/Batman: Public Enemies",movie,"Action, Animation, Drama",2009,tt1398941,7.1,25853,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Blind Side",movie,"Biography, Drama, Sport",2009,tt0878804,7.6,366846,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"It's Complicated",movie,"Comedy, Drama, Romance",2009,tt1230414,6.5,99682,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"Up in the Air",movie,"Comedy, Drama, Romance",2009,tt1193138,7.4,352395,"AG, BB, BS, HN, NI, TT, US"
Invictus,movie,"Biography, Drama, History",2009,tt1057500,7.3,169414,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, TC, US, UY, VE"
"Dear John",movie,"Drama, Romance, War",2010,tt0989757,6.3,159421,PL
"Tooth Fairy",movie,"Comedy, Family, Fantasy",2010,tt0808510,5,50572,"AG, BB, BS, NI, TT"
"The Jungle Book",movie,"Action, Adventure, Family",1942,tt0034928,6.7,4789,"AG, BB, BS, HN, NI, TT, US"
"The Invention of Lying",movie,"Comedy, Fantasy, Romance",2009,tt1058017,6.4,151551,"HN, RS, US"
"The Town",movie,"Crime, Drama, Thriller",2010,tt0840361,7.5,422931,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Trick 'r Treat",movie,"Comedy, Horror",2007,tt0862856,6.7,108113,US
Hamlet,movie,Drama,1948,tt0040416,7.6,18757,"AG, BB, BS, HN, NI, TT, US"
"Alvin and the Chipmunks: The Squeakquel",movie,"Adventure, Comedy, Family",2009,tt1231580,4.6,56000,"AG, BB, BS, HN, NI, RS, TT, US"
"A Nightmare on Elm Street",movie,"Crime, Drama, Horror",2010,tt1179056,5.2,109552,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Daffy Duck's Quackbusters",movie,"Action, Adventure, Animation",1988,tt0094939,7.1,2739,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Sucker Punch",movie,"Action, Adventure, Fantasy",2011,tt0978764,6.1,254934,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Machete,movie,"Action, Crime, Thriller",2010,tt0985694,6.6,205647,"AG, BB, BS, HN, NI, TT, US"
"Fort Apache the Bronx",movie,"Crime, Drama",1981,tt0082402,6.7,7147,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, PL, RO, SI, SK"
"Cop Out",movie,"Action, Comedy, Crime",2010,tt1385867,5.5,90873,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Paranormal Activity",movie,"Horror, Mystery",2007,tt1179904,6.3,261144,"AG, BB, BS, HN, NI, RS, TT, US"
"Last Night",movie,"Drama, Romance",2010,tt1294688,6.5,51027,"DK, FI, NO, SE"
"The Twilight Saga: Eclipse",movie,"Action, Adventure, Drama",2010,tt1325004,5.1,265336,"DK, FI, NO, SE"
"How to Eat Fried Worms",movie,"Comedy, Family",2006,tt0462346,5.3,6150,"AG, BB, BS, HN, NI, RS, TT, US"
"Stop Making Sense",movie,"Documentary, Music",1984,tt0088178,8.7,21678,"HN, US"
"As Tears Go By",movie,"Crime, Drama, Romance",1988,tt0096461,7,12951,"AG, BB, BS, HN, NI, RS, TT, US"
"The Verdict",movie,Drama,1982,tt0084855,7.7,47135,"AG, BB, BS, NI, TT"
"And Starring Pancho Villa as Himself",movie,"Biography, Drama, History",2003,tt0337824,6.5,3697,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Time Traveler's Wife",movie,"Comedy, Drama, Fantasy",2009,tt0452694,7.1,160034,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, PA, PE, PY, SV, TC, US, UY, VE"
"Did You Hear About the Morgans?",movie,"Comedy, Drama, Romance",2009,tt1314228,4.9,43203,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Demonlover,movie,"Drama, Mystery, Thriller",2002,tt0284034,5.9,6608,"HN, RS, US"
"Into the Sun",movie,"Action, Thriller",2005,tt0358294,4.3,8126,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Aloha, Scooby-Doo!",movie,"Adventure, Animation, Comedy",2005,tt0433771,6.3,5784,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HR, HU, MC, MD, ME, MK, MX, NL, NO, PE, PL, PT, RO, SE, SI, SK, SV, US, UY"
"Bee Season",movie,"Drama, Family",2005,tt0387059,5.5,7288,"AG, BB, BS, NI, TT"
"Blind Horizon",movie,"Drama, Mystery, Thriller",2003,tt0337881,5.5,5017,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Detonator",movie,"Action, Thriller",2006,tt0345461,4.7,4615,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"Dinner with Friends",movie,"Comedy, Drama, Romance",2001,tt0271461,6.2,3444,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
Bird,movie,"Biography, Drama, Music",1988,tt0094747,7.1,13713,"FR, MC"
"Tom and Jerry: A Nutcracker Tale",movie,"Action, Adventure, Animation",2007,tt1114698,6.3,2172,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Scooby-Doo Meets the Boo Brothers",movie,"Adventure, Animation, Comedy",1987,tt0189070,6.9,5273,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Julie & Julia",movie,"Biography, Drama, Romance",2009,tt1135503,7,130594,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Death Wish 3",movie,"Action, Crime, Drama",1985,tt0089003,5.8,17905,"AG, BB, BS, HN, NI, TT, US"
"Friends of God: A Road Trip with Alexandra Pelosi",movie,Documentary,2007,tt0953404,6.6,543,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
Pygmalion,movie,"Comedy, Drama, Romance",1938,tt0030637,7.7,9844,"AG, BB, BS, HN, NI, TT, US"
"The Life and Death of Colonel Blimp",movie,"Drama, Romance, War",1943,tt0036112,8,16907,"AG, BB, BS, HN, NI, TT, US"
"A Taste of Honey",movie,Drama,1961,tt0055506,7.4,6505,"AG, BB, BS, HN, NI, TT, US"
"Miracles: The Canton Godfather",movie,"Action, Comedy, Crime",1989,tt0098019,6.9,5613,"HN, US"
Shorts,movie,"Adventure, Comedy, Family",2009,tt1100119,4.7,8117,"AG, BB, BS, HN, NI, TT, US"
"Crazy Heart",movie,"Drama, Music, Romance",2009,tt1263670,7.2,95629,"AG, BB, BS, NI, TT"
Dutch,movie,"Comedy, Drama",1991,tt0101786,6.5,14582,"AG, BB, BS, NI, TT"
"Irma Vep",movie,"Comedy, Drama",1996,tt0116650,7,10018,"AG, BB, BS, HN, NI, TT, US"
"Taking Chance",movie,"Drama, War",2009,tt1019454,7.4,15332,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"My Dinner with Andre",movie,"Comedy, Drama",1981,tt0082783,7.7,26938,"AG, BB, BS, HN, NI, TT, US"
"Shock Corridor",movie,"Drama, Mystery",1963,tt0057495,7.3,13328,"AG, BB, BS, HN, NI, TT, US"
Soapdish,movie,"Comedy, Romance",1991,tt0102951,6.6,18021,"AG, BB, BS, NI, TT"
House,movie,"Comedy, Horror",1977,tt0076162,7.3,35411,"AG, BB, BS, HN, NI, RS, TT, US"
"Multiple Maniacs",movie,"Comedy, Crime, Horror",1970,tt0067454,6.5,4652,"AG, BB, BS, HN, NI, TT, US"
"Ben 10: Alien Swarm",movie,"Action, Adventure, Family",2009,tt1327701,4.6,5726,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Foreign Correspondent",movie,"Action, Romance, Thriller",1940,tt0032484,7.4,24318,"AG, BB, BS, HN, NI, TT, US"
"Post Grad",movie,"Comedy, Family, Romance",2009,tt1142433,5.3,15259,"AG, BB, BS, NI, TT"
"Children of the Corn III: Urban Harvest",movie,"Horror, Thriller",1995,tt0109415,4.3,8583,"AG, BB, BS, HN, NI, RS, TT"
"Children of the Corn: The Gathering",movie,"Horror, Thriller",1996,tt0115885,4.3,5527,"AG, BB, BS, HN, NI, TT"
"Children of the Corn V: Fields of Terror",movie,"Fantasy, Horror, Thriller",1998,tt0150111,3.9,5381,"AG, BB, BS, HN, NI, TT"
"Children of the Corn 666: Isaac's Return",movie,"Horror, Mystery, Thriller",1999,tt0177625,3.5,5028,"AG, BB, BS, HN, NI, RS, TT"
"Children of the Corn: Revelation",movie,"Horror, Thriller",2001,tt0279730,3.4,3322,"AG, BB, BS, HN, NI, RS, TT"
"Nothing Like the Holidays",movie,"Comedy, Drama, Romance",2008,tt1151915,6.1,4737,"AG, BB, BS, NI, TT"
"The Shop on Main Street",movie,"Drama, War",1965,tt0059527,8.2,9903,"AG, BB, BS, HN, NI, TT, US"
"To Sir, with Love",movie,Drama,1967,tt0062376,7.6,20834,US
"I Married a Witch",movie,"Comedy, Fantasy, Horror",1942,tt0034881,7.1,9883,"AG, BB, BS, HN, NI, RS, TT, US"
"Moscow Zero",movie,"Horror, Thriller",2006,tt0488164,3,1883,FR
"Jimi Plays Monterey",movie,"Documentary, Music",1986,tt0093312,8.1,1466,"AG, BB, BS, HN, NI, TT"
"The Naked Kiss",movie,"Crime, Drama",1964,tt0058390,7.2,8986,"AG, BB, BS, NI, TT, US"
"April Fool's Day",movie,"Crime, Horror, Mystery",2008,tt1018817,3.7,4284,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Pépé le Moko",movie,"Crime, Drama, Romance",1937,tt0029453,7.7,8212,"AG, BB, BS, NI, TT"
"Death Wish 4: The Crackdown",movie,"Action, Crime, Drama",1987,tt0092857,5.4,11520,"AG, BB, BS, HN, NI, TT, US"
"From Paris with Love",movie,"Action, Crime, Thriller",2010,tt1179034,6.4,122557,"CZ, SK"
"The War Room",movie,"Documentary, History",1993,tt0108515,7.4,4518,"AG, BB, BS, HN, NI, TT, US"
Pu-239,movie,Drama,2006,tt0472156,6.7,4252,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Arthur and the Revenge of Maltazard",movie,"Adventure, Animation, Family",2009,tt0940657,5.3,11362,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Old Joy",movie,Drama,2006,tt0468526,6.8,9041,"AG, BB, BS, HN, NI, TT, US"
"4 Little Girls",movie,"Documentary, History",1997,tt0118540,7.8,3648,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Red Desert",movie,Drama,1964,tt0058003,7.4,18060,"AG, BA, BB, BG, BS, CZ, HN, HR, HU, MD, ME, MK, NI, PL, RO, SI, SK, TT, US"
"The Night Porter",movie,Drama,1974,tt0071910,6.6,15241,"AG, BB, BS, HN, NI, TT, US"
Tobruk,movie,"History, War",2008,tt1224376,5.8,1204,"CZ, SK"
Shameless,movie,"Comedy, Drama",2008,tt1267499,5.7,670,"CZ, SK"
"Bugs Bunny's 3rd Movie: 1001 Rabbit Tales",movie,"Adventure, Animation, Comedy",1982,tt0083701,7,2271,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Outfit",movie,"Crime, Drama, Thriller",1973,tt0071960,7,5220,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"Wrong Side Up",movie,"Comedy, Drama",2005,tt0408120,7.2,1767,"CZ, SK"
Wit,movie,Drama,2001,tt0243664,8,11561,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
"The Earrings of Madame De...",movie,"Drama, Romance",1953,tt0046022,7.9,11355,"AG, BB, BS, HN, NI, TT, US"
Inception,movie,"Action, Adventure, Sci-Fi",2010,tt1375666,8.8,2608926,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
"Mom and Dad Save the World",movie,"Adventure, Comedy, Family",1992,tt0104905,5.4,5311,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, GT, HN, JM, LC, MX, NI, NO, PA, PE, PY, SE, SV, TC, TT, US, UY, VE"
Pulse,movie,"Horror, Mystery, Sci-Fi",2001,tt0286751,6.5,27165,US
"Braddock: Missing in Action III",movie,"Action, War",1988,tt0094792,4.9,7401,US
Salesman,movie,"Documentary, Drama",1969,tt0064921,7.6,5813,"AG, BB, BS, HN, NI, TT, US"
"The Bounty Hunter",movie,"Action, Comedy, Romance",2010,tt1038919,5.5,135750,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Salt,movie,"Action, Thriller",2010,tt0944835,6.5,333712,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HR, JM, LC, ME, MK, MX, PA, PE, PY, SI, SV, TC, UY, VE"
"The Expendables",movie,"Action, Adventure, Thriller",2010,tt1320253,6.4,368904,"AG, BB, BS, HN, NI, TT, US"
"The Other Guys",movie,"Action, Comedy, Crime",2010,tt1386588,6.7,293821,"AR, BA, BG, BO, BR, CL, CO, CR, GT, HN, HR, HU, MD, ME, MK, MX, PE, PL, RS, SI, SK, SV, UY"
"A Return to Salem's Lot",movie,"Comedy, Horror, Thriller",1987,tt0093855,4.3,5151,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, US, UY"
"The NeverEnding Story III",movie,"Adventure, Comedy, Family",1994,tt0110647,3.2,12629,FR
"For Whom the Bell Tolls",movie,"Adventure, Drama, History",1943,tt0035896,6.8,10495,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
Cruising,movie,"Crime, Drama, Mystery",1980,tt0080569,6.5,29120,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"I Cover the Waterfront",movie,"Crime, Drama, Romance",1933,tt0024151,6.1,797,"AG, BB, BS, HN, NI, TT, US"
"In Which We Serve",movie,"Drama, War",1942,tt0034891,7.2,6578,"AG, BB, BS, HN, NI, TT, US"
"A Tale of Springtime",movie,"Comedy, Drama, Romance",1990,tt0097106,7.1,5996,"HN, RS"
"Equinox Flower",movie,"Comedy, Drama",1958,tt0051720,7.8,4978,"AG, BB, BS, HN, NI, TT, US"
"The End of Summer",movie,Drama,1961,tt0055052,7.7,4612,"AG, BB, BS, HN, NI, TT"
"Good Morning",movie,"Comedy, Drama, Family",1959,tt0053134,7.8,11372,"AG, BB, BS, HN, NI, TT, US"
"Direct Action",movie,"Action, Crime, Thriller",2004,tt0368688,5,1788,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Brute Force",movie,"Crime, Drama, Film-Noir",1947,tt0039224,7.6,11856,"AG, BB, BS, HN, NI, RS, TT, US"
"The Lost Weekend",movie,"Drama, Film-Noir",1945,tt0037884,7.9,40959,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
Fame,movie,"Drama, Musical, Romance",2009,tt1016075,5,17048,"AG, BB, BS, HN, NI, TT, US"
Equinox,movie,"Action, Adventure, Fantasy",1970,tt0067055,5.2,3647,"AG, BB, BS, HN, NI, RS, TT, US"
"The Wild One",movie,"Crime, Drama, Romance",1953,tt0047677,6.7,18098,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Cabin Fever 2: Spring Fever",movie,Horror,2009,tt0961722,4.3,15462,"AG, BB, BS, HN, NI, TT"
"Eating Raoul",movie,"Comedy, Crime",1982,tt0083869,6.8,9357,"AG, BB, BS, HN, NI, TT, US"
"The Brood",movie,"Horror, Sci-Fi",1979,tt0078908,6.8,35399,"AG, BA, BB, BG, BS, HN, HR, HU, MD, ME, MK, NI, PL, SI, SK, TT, US"
"First Man Into Space",movie,"Drama, Horror, Sci-Fi",1959,tt0052805,5.4,1807,"AG, BB, BS, HN, NI, RS, TT, US"
Limelight,movie,"Drama, Music, Romance",1952,tt0044837,8,22616,"AG, BB, BS, HN, NI, TT, US"
"A King in New York",movie,"Comedy, Drama",1957,tt0050598,7,9104,"AG, BB, BS, HN, NI, RS, TT, US"
"A Woman of Paris: A Drama of Fate",movie,"Drama, Romance",1923,tt0014624,6.9,6341,"AG, BB, BS, HN, NI, RS, TT, US"
"The Circus",movie,"Comedy, Family, Romance",1928,tt0018773,8.1,36648,"AG, BB, BS, HN, NI, TT, US"
"Jean Charles",movie,"Biography, Drama",2009,tt0989007,6.3,1335,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Bride",movie,"Fantasy, Horror, Romance",1985,tt0088851,5.4,3658,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Official Story",movie,"Drama, History",1985,tt0089276,7.7,11104,"AG, BB, BS, HN, NI, TT"
"The Five Heartbeats",movie,"Drama, Music",1991,tt0101891,7.5,5006,"AG, BB, BS, NI, TT"
Ratcatcher,movie,Drama,1999,tt0171685,7.5,12100,"AG, BB, BS, HN, NI, TT, US"
